Time (s),Detected,X,Y,Radius (px),Distance (m)
8.39,0,-1,-1,0,1
8.42,0,-1,-1,0,1
8.45,0,-1,-1,0,1
8.48,0,-1,-1,0,1
8.51,0,-1,-1,0,1
8.54,0,-1,-1,0,1
8.57,0,-1,-1,0,1
8.61,0,-1,-1,0,1
8.64,0,-1,-1,0,1
8.67,0,-1,-1,0,1
8.7,0,-1,-1,0,1
8.73,0,-1,-1,0,1
8.76,0,-1,-1,0,1
8.79,1,3,219,18.03,1
8.82,1,16,235,29.59,1
8.85,1,33,251,35.93,1
8.89,1,65,267,39.86,1
8.92,1,141,292,43.27,1
8.95,1,184,301,44.56,1
8.98,1,229,307,44.75,1
9.01,1,275,310,44.44,1
9.04,1,322,309,43.48,1
9.07,1,414,297,41.14,1
9.1,1,458,286,39.76,1
9.14,1,498,274,38.55,1
9.16,1,569,245,37.17,1
9.19,1,584,231,30.08,1
9.23,1,596,218,15.03,1
9.26,0,-1,-1,0,1
9.29,0,-1,-1,0,1
9.32,0,-1,-1,0,1
9.36,0,-1,-1,0,1
9.39,0,-1,-1,0,1
9.42,0,-1,-1,0,1
9.44,0,-1,-1,0,1
9.47,0,-1,-1,0,1
9.51,0,-1,-1,0,1
9.53,0,-1,-1,0,1
9.56,0,-1,-1,0,1
9.6,0,-1,-1,0,1
9.63,0,-1,-1,0,1
9.66,1,585,230,29.43,1
9.69,1,570,244,37.92,1
9.73,1,538,259,38.76,1
9.76,1,500,273,39.7,1
9.79,1,459,286,40.93,1
9.82,1,371,305,43.08,1
9.85,1,325,309,44.17,1
9.88,1,279,309,44.91,1
9.91,1,192,302,43.92,1
9.94,1,151,295,42.45,1
9.98,1,114,285,41.3,1
10.01,1,49,259,36.5,1
10.04,1,25,245,32.65,1
10.07,1,13,230,25.86,1
10.11,1,2,216,16.53,1
10.14,0,-1,-1,0,1
10.17,0,-1,-1,0,1
10.2,0,-1,-1,0,1
10.23,0,-1,-1,0,1
10.26,0,-1,-1,0,1
10.29,0,-1,-1,0,1
10.32,0,-1,-1,0,1
10.36,0,-1,-1,0,1
10.39,0,-1,-1,0,1
10.41,0,-1,-1,0,1
10.44,0,-1,-1,0,1
